PostcodeA,PostcodeB,Distance,Group
1431,3056,0.0010101010100811436,2013
3332,3521,0.0010198135198038472,2013
1357,6902,0.0010206408471162831,2013
9204,9933,0.0010319917440426707,2013
3191,3543,0.0010575190351005403,2013
3641,4268,8.172605424761059e-05,2014
1103,1946,8.599931200592437e-05,2014
7535,9137,0.00012167275031060854,2014
1191,8461,0.00014758931280312027,2014
1567,3181,0.00014901489427643355,2014
5583,9063,0.00016128459867559286,2014
9078,9945,0.00017596782302575775,2014
2063,5271,0.00018420592115830914,2014
6651,6971,0.00028632450741383764,2014
1411,3893,0.00030266279085822134,2014
6464,9733,0.0003330003330006548,2014
2021,5692,0.0003410059675843513,2014
7591,8315,0.00035014005604239173,2014
2402,3706,0.0003549929001280816,2014
2242,4013,0.0003689294391620024,2014
1794,9079,0.0003836433389778904,2014
8601,9969,0.0004081275507701321,2014
1685,9471,0.00041270558384098877,2014
7595,8075,0.0004147462553873993,2014
6151,6213,0.0004184704184808652,2014
6861,8722,0.00043616090812292896,2014
2154,6911,0.00044033018497202647,2014
2481,7218,0.00048076923076223466,2014
2031,9161,0.0005191970569455862,2014
2314,9524,0.0005301275311069276,2014
1353,6882,0.0005411255411047478,2014
6544,7908,0.0005462441930035311,2014
1793,6034,0.0005528889256538605,2014
7412,8153,0.0007215007215108926,2014
7556,9861,0.000730994152064568,2014
1023,9963,0.0007494524643902878,2014
1724,2394,0.0007566875663940209,2014
5845,9945,0.0007936507936392445,2014
1326,3755,0.00083542188804131,2014
7615,9571,0.0008912655971471395,2014
3454,5211,0.000909052291746093,2014
3363,8862,0.000953958100382124,2014
5845,9078,0.0009696186166650023,2014
3233,8181,0.0011507533106112078,2014
1338,9294,0.001178275288026498,2014
1507,7843,0.0011857114654105771,2014
7491,7621,0.0012198427758107755,2014
1906,2275,0.0012477718360059953,2014
5102,5804,0.0012501208153707921,2014
1964,6305,0.0013028804085877255,2014
5114,6997,0.0013145669012430972,2014
9258,9679,0.0013562234502444426,2014
1981,6909,0.001356996117607423,2014
2251,9675,0.0014170040485907975,2014
3264,9745,0.0014619883040722925,2014
3363,9202,2.842170943040401e-14,2015
3481,5335,8.977048301517243e-05,2015
1789,8325,0.00010558547143091346,2015
9011,9907,0.0001329080276377681,2015
2727,3264,0.00019493177387630567,2015
3264,7553,0.00019493177387630567,2015
2582,7478,0.0003468979399485761,2015
4063,6176,0.00047657507678877664,2015
1561,8033,0.0004901960784309267,2015
7771,8715,0.0005370569280387372,2015
1323,7783,0.0006051224317502601,2015
9514,9923,0.0006265664160309825,2015
3881,5388,0.0006696635826415331,2015
9755,9921,0.0006756756756658433,2015
6813,8437,0.0006974135830546402,2015
4032,7054,0.0007106216762622353,2015
7414,9044,0.000711674100870141,2015
6685,8388,0.0007178780338961133,2015
6931,8281,0.0007660992685600831,2015
1319,4762,0.0008257834843448109,2015
3145,5361,0.0008355614973254433,2015
5481,9405,0.0008928571428725718,2015
1064,3061,0.0009779012903123885,2015
1506,2421,0.0009917579009197652,2015
5845,8615,0.0010447238778112933,2015
6883,7431,0.0010569133282558596,2015
8223,8525,0.0010666455927434981,2015
9491,9774,0.0010964912281110628,2015
7683,9442,0.0011111111111290484,2015
9581,9955,0.001114827201774915,2015
3531,3544,0.0011211800714931996,2015
7783,7872,0.0011363636363626028,2015
7315,9954,0.0011376203099757731,2015
5037,7855,0.0011776083741210641,2015
6852,9173,0.0011828193978544732,2015
2981,4816,0.0011904761904872885,2015
5235,6843,0.0012276214833661925,2015
6626,7849,0.00123270446999868,2015
3445,6039,0.0012987012986798163,2015
8081,8377,0.001298701298708238,2015
