GroupA,GroupB,Distance,Group
6311,7894,0.10938633889249252,2016
1403,3581,0.11210996720820875,2016
5342,6982,0.11344467744656542,2016
5629,8244,0.11628831348753137,2016
6974,8622,0.11650928210859811,2016
4751,7152,0.11656965137925947,2016
1037,1421,0.11666816769769152,2016
6991,8531,0.11917385915334196,2016
1941,7002,0.1199755865110353,2016
2587,6006,0.12430174279047744,2016
1911,3381,0.12488739221580178,2016
3772,8014,0.12703821909982044,2016
1185,6543,0.12937379782405073,2016
3054,6446,0.12955740758410125,2016
8491,9766,0.1299359301000467,2016
5261,8251,0.13104405455177753,2016
3703,5631,0.1336951315302804,2016
1823,3608,0.13464006454696814,2016
1786,2144,0.13573085634162765,2016
2182,3572,0.1370289946267837,2016
6701,6913,0.14124516082125177,2016
6882,8811,0.14341781358435057,2016
6602,8096,0.1454956630081902,2016
4715,9005,0.14645729769448004,2016
6031,8231,0.147243700285649,2016
2203,3607,0.14739653963505436,2016
2405,5252,0.14749434070162942,2016
1662,9173,0.14798635540068555,2016
1716,5175,0.1499206964074366,2016
5613,9903,0.1508176670243814,2016
3273,3645,0.155303955932553,2016
5614,7413,0.16008638047107376,2016
3994,8322,0.16037643413498653,2016
5641,7328,0.16266685376089235,2016
1943,9201,0.16734030529964664,2016
2726,4931,0.16764182313550594,2016
1757,9056,0.16767893059705283,2016
5022,6845,0.1690771903332445,2016
1165,5258,0.01907061382328052,2017
4645,5943,0.035634764363469726,2017
4631,9735,0.05424817605829154,2017
2516,2985,0.057216472341217725,2017
2771,6415,0.06330117758926783,2017
1817,9645,0.06455938986795179,2017
1813,9728,0.06615731775322072,2017
5151,5482,0.06733965867762644,2017
4782,8808,0.06985811934314874,2017
8621,9135,0.07833878428774124,2017
1782,9103,0.08098738738903406,2017
6218,9403,0.08255547085347556,2017
6651,6666,0.08342694366011318,2017
5932,7328,0.08776939783587397,2017
8811,9521,0.09134489450076345,2017
7426,9999,0.09825374766385424,2017
1433,5237,0.10274826542207145,2017
5931,7151,0.10528984180665976,2017
2022,6512,0.11649271687883034,2017
6131,9845,0.11705051772653674,2017
2954,2984,0.1218992905733875,2017
1619,9723,0.12209943327491321,2017
7846,9884,0.126863309077274,2017
8103,8606,0.12872766790698734,2017
1421,5012,0.13041717254047994,2017
4002,9147,0.13140752570678776,2017
6522,7339,0.13161388800678753,2017
1506,2421,0.13213573437755644,2017
9581,9982,0.13399470957360868,2017
2264,5244,0.13538482230960258,2017
1834,3442,0.1369832501361219,2017
3054,5282,0.14114736385965812,2017
7141,7423,0.14260863952267994,2017
5014,8033,0.14331880519011994,2017
9524,9642,0.14567733953295556,2017
1974,9205,0.14629283981138755,2017
5751,6445,0.1499873199876645,2017
4714,8601,0.15073949182733778,2017
1775,5707,0.15225412520512888,2017
2597,7215,0.15298776085530863,2017
1436,4754,0.15578405727390554,2017
5343,7009,0.15780666601707713,2017
3274,5922,0.15801866075004678,2017
1141,6961,0.1588679987033734,2017
4721,5308,0.15926453822941525,2017
6833,8301,0.16131885585122488,2017
3454,8711,0.1645712691677988,2017
1462,4285,0.1659293216622562,2017
3051,9153,0.17300828334712487,2017
1791,5171,0.17807501412498566,2017
2071,9137,0.04048364086272605,2018
3417,7463,0.04872764065357876,2018
8061,9263,0.059978201435917936,2018
2061,7447,0.06239551627015546,2018
4223,6227,0.06374856172999754,2018
2912,6446,0.06701968651224346,2018
4812,4817,0.06720019187641586,2018
2288,7462,0.0738241153011884,2018
5554,5613,0.08274244075574134,2018
2831,5161,0.08849261314006696,2018
3812,7813,0.09299098821416717,2018
1944,8265,0.09741891973937024,2018
2343,6714,0.10325450169940102,2018
5122,6702,0.10363316090274106,2018
3738,6141,0.11042355488716596,2018
7442,9061,0.11592757518223709,2018
3931,6075,0.11842184939805085,2018
1786,3871,0.11976240452336184,2018
3533,9164,0.12083584146599234,2018
5505,5961,0.12117904842034444,2018
2726,6825,0.12305221189810313,2018
1218,1474,0.12446281072762191,2018
3765,5616,0.12475203602516981,2018
6082,8721,0.12580603069001642,2018
3366,7811,0.12841019823032523,2018
4921,9173,0.13196467418691255,2018
3059,7076,0.1325178429047997,2018
1486,5534,0.13303356440307385,2018
6091,7384,0.13974508754222276,2018
1704,8309,0.14033746292865099,2018
1276,5402,0.14110635319704146,2018
2223,2871,0.1444855487846558,2018
4835,7541,0.14539869099441283,2018
1831,3195,0.1463453445653928,2018
2912,8271,0.14764786013827638,2018
4231,8567,0.14957731032327196,2018
1624,6461,0.14991712831649473,2018
5741,7322,0.1506989962439671,2018
1398,8172,0.15196620896728313,2018
6468,7035,0.15569710598550732,2018
1775,8051,0.15620776073060527,2018
2623,7534,0.15678624109004788,2018
7151,8702,0.1568331294693214,2018
1623,9737,0.15750229354446865,2018
4926,6721,0.1634895569582045,2018
1507,3604,0.1650250812123931,2018
3274,6225,0.1675965911827534,2018
5321,5492,0.16875640934329852,2018
1131,7938,0.17285891557577324,2018
5661,5854,0.17290753495617095,2018
