GroupA,GroupB,Distance,Group
1642,9152,12.24744871391589,2013
2155,8844,12.24744871391589,2013
2222,9924,12.24744871391589,2013
3113,3606,12.24744871391589,2013
3138,8552,12.24744871391589,2013
3198,8766,12.24744871391589,2013
3989,9085,12.24744871391589,2013
4482,9456,12.24744871391589,2013
4482,8613,7.0710678118654755,2014
4878,8766,7.0710678118654755,2014
7472,8733,7.0710678118654755,2014
1329,6199,8.660254037844387,2014
3197,3198,8.660254037844387,2014
3198,6199,8.660254037844387,2014
4878,5656,8.660254037844387,2014
9359,9924,8.660254037844387,2014
1042,9841,10.0,2014
1646,4104,10.0,2014
2222,8772,10.0,2014
2409,2626,10.0,2014
2626,8503,10.0,2014
3528,9085,10.0,2014
3653,7785,10.0,2014
4482,7426,10.0,2014
7472,7610,10.0,2014
7610,8733,10.0,2014
7929,8853,10.0,2014
8045,9456,10.0,2014
8319,9085,10.0,2014
8541,9773,10.0,2014
8631,9152,10.0,2014
8772,9456,10.0,2014
8892,9609,10.0,2014
9359,9456,10.0,2014
3047,9632,11.180339887498949,2014
3138,8883,11.180339887498949,2014
3197,5656,11.180339887498949,2014
4482,8833,11.180339887498949,2014
4482,8892,11.180339887498949,2014
5656,6199,11.180339887498949,2014
5656,8766,11.180339887498949,2014
6167,8871,11.180339887498949,2014
6167,9841,11.180339887498949,2014
6341,8466,11.180339887498949,2014
6421,8362,11.180339887498949,2014
7859,8853,11.180339887498949,2014
7928,8883,11.180339887498949,2014
7929,8775,11.180339887498949,2014
8221,9609,11.180339887498949,2014
8291,8552,11.180339887498949,2014
8362,9609,11.180339887498949,2014
8466,9087,11.180339887498949,2014
8489,9006,11.180339887498949,2014
8613,8833,11.180339887498949,2014
8775,8853,11.180339887498949,2014
8833,9924,11.180339887498949,2014
8844,9106,11.180339887498949,2014
8852,9972,11.180339887498949,2014
1117,8319,7.0710678118654755,2015
1329,9455,7.0710678118654755,2015
3198,8319,7.0710678118654755,2015
3528,7928,7.0710678118654755,2015
4482,8613,7.0710678118654755,2015
8221,9085,7.0710678118654755,2015
8291,8552,7.0710678118654755,2015
9085,9747,7.0710678118654755,2015
1642,8372,8.660254037844387,2015
3197,8766,8.660254037844387,2015
4482,8892,8.660254037844387,2015
6199,8766,8.660254037844387,2015
7472,8527,8.660254037844387,2015
8291,8892,8.660254037844387,2015
8552,8892,8.660254037844387,2015
8612,8772,8.660254037844387,2015
3138,4878,10.0,2015
3528,6421,10.0,2015
6421,7928,10.0,2015
7821,8883,10.0,2015
8221,9747,10.0,2015
8466,9087,10.0,2015
8505,8616,10.0,2015
8631,9152,10.0,2015
9082,9456,10.0,2015
9177,9292,10.0,2015
9359,9924,10.0,2015
9448,9526,10.0,2015
9812,9957,10.0,2015
9841,9925,10.0,2015
1117,8766,11.180339887498949,2015
1309,8756,11.180339887498949,2015
1329,8766,11.180339887498949,2015
1663,9297,11.180339887498949,2015
2409,2872,11.180339887498949,2015
2409,9087,11.180339887498949,2015
2409,9624,11.180339887498949,2015
2872,9812,11.180339887498949,2015
3198,8766,11.180339887498949,2015
3528,8883,11.180339887498949,2015
4766,8524,11.180339887498949,2015
4766,9749,11.180339887498949,2015
4878,9979,11.180339887498949,2015
6167,8291,11.180339887498949,2015
6421,7821,11.180339887498949,2015
6421,8883,11.180339887498949,2015
6421,9979,11.180339887498949,2015
6676,7779,11.180339887498949,2015
7821,8871,11.180339887498949,2015
7928,8883,11.180339887498949,2015
8221,9979,7.0710678118654755,2016
8291,8552,7.0710678118654755,2016
8291,8613,7.0710678118654755,2016
8319,8766,7.0710678118654755,2016
8631,9445,7.0710678118654755,2016
9747,9979,7.0710678118654755,2016
1117,1329,8.660254037844387,2016
1117,3198,8.660254037844387,2016
1327,1329,8.660254037844387,2016
1327,3198,8.660254037844387,2016
1329,2212,8.660254037844387,2016
1329,8319,8.660254037844387,2016
1329,8766,8.660254037844387,2016
2212,3198,8.660254037844387,2016
3113,7821,8.660254037844387,2016
3198,8319,8.660254037844387,2016
3198,8766,8.660254037844387,2016
4482,9082,8.660254037844387,2016
4766,9082,8.660254037844387,2016
8883,9455,8.660254037844387,2016
1692,8833,10.0,2016
3113,8362,10.0,2016
3113,9609,10.0,2016
3147,9526,10.0,2016
3606,9841,10.0,2016
5107,9445,10.0,2016
5318,9445,10.0,2016
6167,7821,10.0,2016
7732,8583,10.0,2016
7821,8871,10.0,2016
8045,8552,10.0,2016
8362,9609,10.0,2016
8552,8613,10.0,2016
8762,9434,10.0,2016
9082,9456,10.0,2016
9082,9535,10.0,2016
9173,9526,10.0,2016
1117,6199,11.180339887498949,2016
1327,3197,11.180339887498949,2016
1476,9942,11.180339887498949,2016
2212,3197,11.180339887498949,2016
3113,8871,11.180339887498949,2016
3115,8833,11.180339887498949,2016
3197,8319,11.180339887498949,2016
3197,8766,11.180339887498949,2016
3447,8221,11.180339887498949,2016
3447,9747,11.180339887498949,2016
3447,9979,11.180339887498949,2016
3528,4878,11.180339887498949,2016
3606,9085,11.180339887498949,2016
3528,6421,7.0710678118654755,2017
7859,8439,7.0710678118654755,2017
1329,3198,8.660254037844387,2017
1329,6199,8.660254037844387,2017
1692,9445,8.660254037844387,2017
3115,8833,8.660254037844387,2017
3198,8766,8.660254037844387,2017
6199,8766,8.660254037844387,2017
8221,8319,8.660254037844387,2017
1041,3989,10.0,2017
1627,9747,10.0,2017
3606,7821,10.0,2017
3653,7472,10.0,2017
4482,8045,10.0,2017
4482,9924,10.0,2017
4878,9979,10.0,2017
7426,8613,10.0,2017
7536,7732,10.0,2017
7821,8362,10.0,2017
7821,8882,10.0,2017
7859,9445,10.0,2017
7928,8871,10.0,2017
8045,9082,10.0,2017
8439,9535,10.0,2017
8524,8733,10.0,2017
8524,9456,10.0,2017
8524,9535,10.0,2017
8612,8833,10.0,2017
8631,8853,10.0,2017
8844,9106,10.0,2017
9082,9924,10.0,2017
9445,9535,10.0,2017
9456,9535,10.0,2017
1041,1627,11.180339887498949,2017
1041,9359,11.180339887498949,2017
1041,9747,11.180339887498949,2017
1047,8733,11.180339887498949,2017
1329,8319,11.180339887498949,2017
1627,2232,11.180339887498949,2017
1627,3113,11.180339887498949,2017
2155,9214,11.180339887498949,2017
3113,9359,11.180339887498949,2017
3528,9979,11.180339887498949,2017
3989,9359,11.180339887498949,2017
4766,7821,11.180339887498949,2017
4878,6421,11.180339887498949,2017
4878,8221,11.180339887498949,2017
4878,9455,11.180339887498949,2017
5355,8766,11.180339887498949,2017
5355,9455,11.180339887498949,2017
1041,9455,7.0710678118654755,2018
1119,9979,7.0710678118654755,2018
5355,7937,7.0710678118654755,2018
6199,8766,7.0710678118654755,2018
8319,8766,7.0710678118654755,2018
8733,9106,7.0710678118654755,2018
8871,9455,7.0710678118654755,2018
9359,9609,7.0710678118654755,2018
1627,6421,8.660254037844387,2018
6167,7928,8.660254037844387,2018
