PostcodeA,PostcodeB,Distance,Group
3292,7103,0.00012884165181503704,2013
2924,3312,0.00014670406891070797,2013
3864,6616,0.00015864752546690397,2013
2752,5977,0.00016590214880807252,2013
2275,9216,0.00017358121242239122,2013
4781,8442,0.00017926116828448357,2013
6287,9244,0.00021620432531221923,2013
5272,6005,0.0002234485806553721,2013
6974,7847,0.00023249510599043788,2013
3361,9035,0.0002423072183290742,2013
3171,3912,0.0002434854606576664,2013
3311,6463,0.0002528846856080236,2013
1972,2266,0.00025784375746695787,2013
6229,8224,0.0003039061931389142,2013
2587,4273,0.0003160466708607146,2013
3522,6833,0.00031662872328297453,2013
2982,7544,0.00031872791622333807,2013
6123,9405,0.0003215780432981319,2013
5335,9674,0.00032342770226989614,2013
6904,9495,0.00034963950938049493,2013
3947,6745,0.00035032966806625154,2013
7418,9752,0.0003641147828261637,2013
4635,6091,0.0003666448014882917,2013
4623,5246,0.0004039083310658498,2013
1822,2716,0.0004071790364861272,2013
6045,8013,0.00041249079761485064,2013
5053,9972,0.00041348556338505205,2013
1851,8748,0.00042792316635598127,2013
5076,8651,0.0004389602764689471,2013
5811,8488,0.00046318184605809165,2013
5133,9123,0.00046689088422624536,2013
1704,7721,0.0004710201923074919,2013
4023,9811,0.0004800185063658091,2013
1733,6661,0.0004884625907521922,2013
2377,3443,0.0004977809459774107,2013
5971,6295,0.0005046072742516117,2013
1399,8096,0.0005103468566858282,2013
1243,2245,0.0005169554401049936,2013
4251,6666,7.170777195142364e-06,2014
3905,5103,1.0804464224634103e-05,2014
6521,6871,3.515933981645958e-05,2014
1811,6524,3.5917826011200304e-05,2014
6665,7481,4.235832267340811e-05,2014
5037,6981,7.131419900474611e-05,2014
1948,5392,0.0001092772369446493,2014
9172,9811,0.00010948029542134918,2014
6015,8267,0.00011567090237463162,2014
6543,6821,0.00012592233329655755,2014
1746,2584,0.00013554312194230533,2014
1606,8744,0.00013929986778293824,2014
5861,8721,0.00015334250971932306,2014
7551,8084,0.00016644909177898626,2014
3816,5252,0.00017736382714872434,2014
2024,2771,0.0001995485145442899,2014
9008,9285,0.00020475667207620063,2014
7383,9131,0.0002270794466028292,2014
2375,7241,0.00022809545878033077,2014
6085,6596,0.00023150526725146392,2014
2105,7142,0.0002541580022494827,2014
6221,6301,0.0002728741182664862,2014
1969,9892,0.0002813124390286248,2014
2022,8021,0.000331242715475355,2014
2904,6714,0.00033368221647833707,2014
1472,7514,0.00033929758772899277,2014
7433,9679,0.0003464747459247519,2014
6438,9261,0.00035692015495669693,2014
9362,9501,0.0003585033651631875,2014
1601,1778,0.00041327731545948154,2014
7434,9475,0.00046607307555746047,2014
8731,8748,0.0004720807507396785,2014
5258,9831,0.0004904730472787833,2014
2952,9621,0.0004937527243669138,2014
2254,7558,0.0004972065263046943,2014
6814,9852,0.0004995498680955279,2014
6176,9334,0.0005158902873461102,2014
1646,1815,0.0005370450271584559,2014
1185,3056,0.0005700804261579151,2014
2613,3891,0.0005797218916399061,2014
1826,4824,0.0005805355743859764,2014
1741,8862,0.0005806607504155181,2014
6655,8476,0.0005855135746770657,2014
6142,9674,0.0005885347968899168,2014
4702,6443,0.0005888752337028791,2014
3464,9341,0.0005994450086745928,2014
1742,3811,0.0006015258248055488,2014
9361,9585,0.0006193754645948957,2014
1817,3626,0.0006198503522796273,2014
2804,7412,0.0006233816101257617,2014
2211,8553,1.0217306297022333e-05,2015
5925,6845,1.6128827823536085e-05,2015
1775,6131,2.752830600627476e-05,2015
1722,2461,3.218331916343686e-05,2015
1391,3646,3.345931017406656e-05,2015
1108,3291,3.9015927882246615e-05,2015
3642,9526,4.023472544645301e-05,2015
6602,8171,4.755288593116802e-05,2015
4941,7071,6.027277713371859e-05,2015
5915,8618,6.06052532106105e-05,2015
4872,6135,6.497226932822286e-05,2015
8763,9629,7.038648952573112e-05,2015
3022,7325,7.389096629140113e-05,2015
4061,6105,7.743475123334065e-05,2015
5036,7556,7.965589998093492e-05,2015
6031,8604,8.89586159900091e-05,2015
2141,7109,9.606523906313669e-05,2015
7061,8614,0.00011045985317537088,2015
5872,6251,0.00012116022952568528,2015
2225,3513,0.00013415039406083906,2015
3043,8804,0.00013848477840383566,2015
1851,3741,0.00014430332301174076,2015
3216,8212,0.0001576469093720334,2015
1601,5017,0.0001735890979546184,2015
3135,5247,0.00017602968880225944,2015
2026,3295,0.00017914972212906832,2015
1719,9089,0.00020019546622052076,2015
1132,8404,0.00020113567099144802,2015
2404,3814,0.00020853831942702072,2015
4756,9301,0.00021224855875345838,2015
1108,2623,0.00021443057349301853,2015
1218,7463,0.00023735074037745107,2015
6151,9261,0.00025071767079509755,2015
2623,3291,0.00025344650137526514,2015
3829,6049,0.00026047864574252344,2015
3843,6137,0.0002799877723305144,2015
3903,9404,0.0002954585972076984,2015
3732,6842,0.0003184017363651037,2015
1696,9363,0.00033805629028904605,2015
7532,8553,0.0003388406044706471,2015
4158,6617,0.00034813704226621667,2015
2211,7532,0.00034905791076766945,2015
5986,6595,0.00037058584314308973,2015
3405,5804,0.0003825526493983489,2015
6659,6813,0.00038614259409541773,2015
2825,9697,0.0003946062436170905,2015
2616,3646,0.00043574238239330043,2015
4273,8651,0.00043594205556019006,2015
3722,5324,0.0004580998492969002,2015
1391,2616,0.000469201692567367,2015
4921,8481,1.0359592309328036e-05,2016
3628,9953,1.0376982430670978e-05,2016
3314,8052,4.013799163260501e-05,2016
7113,8061,5.280413118669003e-05,2016
2716,9713,6.512673080294462e-05,2016
3084,6132,7.331323082837571e-05,2016
9012,9697,7.910417397738456e-05,2016
3922,9678,9.874797544284775e-05,2016
3016,4254,9.948894975764233e-05,2016
5216,8447,0.00011260772339483083,2016
6467,8219,0.00011632479932188744,2016
2546,6605,0.00011810880252483003,2016
8312,9072,0.00012506584268123788,2016
4012,8822,0.00016135945868711588,2016
6562,7855,0.00017198018699104978,2016
2231,2313,0.0001754887728822041,2016
5261,6815,0.00018445976280645482,2016
6141,9975,0.00019425157913133262,2016
8856,9977,0.00019851886732169532,2016
5534,6085,0.0002126927251424604,2016
7141,9617,0.00021290734389367572,2016
2831,5351,0.00024374139476890377,2016
1704,6226,0.00026050114945519454,2016
2281,7104,0.00026349021706550957,2016
1092,2285,0.00026852513406083744,2016
5512,6866,0.0002973283535823157,2016
1944,9124,0.00030697384902111935,2016
3731,7323,0.00030806327711729864,2016
5111,8872,0.00031247419201463345,2016
3233,6654,0.0003126266763899821,2016
1127,3652,0.0003312835376050316,2016
4845,9851,0.00033921221229604726,2016
3764,5102,0.0003485466655064329,2016
5364,5521,0.00037616361458958636,2016
3059,4944,0.000385991710942335,2016
1738,7582,0.00039332153615134757,2016
5954,9642,0.0004185501823172899,2016
4132,6166,0.00041986120309900343,2016
9082,9162,0.0004282649143334538,2016
6001,7071,0.00043161206208708336,2016
4655,9629,0.0004323863843893605,2016
4622,8434,0.0004324272591418321,2016
5563,9645,0.0004344954125201639,2016
5667,8871,0.0004379079132093011,2016
8245,9073,0.00044705287821500406,2016
5271,8071,0.00047626645537945933,2016
6004,7327,0.0004814165396140879,2016
4124,6071,0.0004854465940411501,2016
1966,3448,0.0004948700622406932,2016
3911,6003,0.0005009783980511884,2016
4161,4876,8.192509156401684e-06,2017
1902,2211,1.3400708112953907e-05,2017
